creation_time,factory_address,pool_name,pool_address,token0,token1,platform
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,rDPX-WETH UNI-V2 LP,0x0bf46ba06dc1d33c3bd80ff42497ebff13a88900,0x0ff5a8451a839f5f0bb3562689d9a44089738d11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WBTC-WETH SLP,0xceff51756c56ceffca006cd410b03ffc46dd3a58,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,SUSHI-WETH SLP,0x795065dcc9f64b5614c407a6efdc400da6221fb0,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,USDC-WETH SLP,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,ILV-WETH SLP,0x6a091a3406e0073c3cd6340122143009adac0eda,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,OHM-DAI SLP,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0x383518188c0c6d7730d91b2c03a03c837814a899,0x6b175474e89094c44da98b954eedeac495271d0f,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-USDT SLP,0x06da0fd433c1a5d7a4faa01111c044910a184553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,BIT-WETH SLP,0xe12af1218b4e9272e9628d7c7dc6354d137d024e,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,YFI-WETH SLP,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,DAI-WETH SLP,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-ALCX SLP,0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,-WETH SLP,0xd75ea151a61d06868e31f8988d28dfe5e9df57b4,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,LINK-WETH SLP,0xc40d16476380e4037e6b1a2594caf6a6cc8da967,0x514910771af9ca656af840dff83e8264ecf986ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,TOKE-WETH SLP,0xd4e7a6e2d03e4e48dfc27dd3f46df1c176647e38,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,CVX-WETH SLP,0x05767d9ef41dc40689678ffca0608878fb3de906,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,SPELL-WETH SLP,0xb5de0c3753b6e1b4dba616db82767f17513e6d4e,0x090185f2135308bad17527004364ebcc2d37e5f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,OHM-LUSD SLP,0xfdf12d1f85b5082877a6e070524f50f6c84faa6b,0x383518188c0c6d7730d91b2c03a03c837814a899,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,xSUSHI-WETH SLP,0x36e2fcccc59e5747ff63a03ea2e5c0c2c14911e7,0x8798249c2e607446efb7ad49ec89dd1865ff4272,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,EDEN-WETH SLP,0x82dbc2673e9640343d263a3c55de49021ad39ae2,0x1559fa1b8f28238fd5d76d9f434ad86fd20d1559,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,SYN-WETH SLP,0x4a86c01d67965f8cb3d0aaa2c655705e64097c31,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,FODL-WETH SLP,0xce7e98d4da6ebda6af474ea618c6b175729cd366,0x4c2e59d098df7b6cbae0848d66de2f8a4889b9c3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,FODL-USDC SLP,0xa5c475167f03b1556c054e0da78192cd2779087f,0x4c2e59d098df7b6cbae0848d66de2f8a4889b9c3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,DAI-wstETH SLP,0xc5578194d457dcce3f272538d1ad52c68d1ce849,0x6b175474e89094c44da98b954eedeac495271d0f,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,YGG-WETH SLP,0x99b42f2b49c395d2a77d973f6009abb5d67da343,0x25f8087ead173b73d6e8b84329989a8eea16cf73,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,MKR-WETH SLP,0xba13afecda9beb75de5c56bbaf696b880a5a50dd,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-RGT SLP,0x18a797c7c70c1bf22fdee1c09062aba709cacf04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd291e7a03283640fdc51b121ac401383a46cc623,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,COMP-WETH SLP,0x31503dcb60119a812fee820bb7042752019f2355,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,DELTA-WETH SLP,0x1498bd576454159bb81b5ce532692a8752d163e8,0x9ea3b5b4ec044b70375236a281986106457b20ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,DOG-WETH SLP,0xc96f20099d96b37d7ede66ff9e4de59b9b1065b1,0xbaac2b4491727d78d2b78815144570b9f2fe8899,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-CRV SLP,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd533a949740bb3306d119cc777fa900ba034cd52,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,SRM-WETH SLP,0x117d4288b3635021a3d612fe05a3cbf5c717fef2,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WBTC-ibBTC SLP,0x18d98d452072ac2eb7b74ce3db723374360539f1,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc4e15973e6ff2a35cc804c2cf9d2a1b817a8b40f,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,PERP-WETH SLP,0x8486c538dcbd6a707c5b3f730b6413286fe8c854,0xbc396689893d065f41bc2c6ecbee5e0085233447,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,TCAP-WETH SLP,0xa87e2c5d5964955242989b954474ff2eb08dd2f5,0x16c52ceece2ed57dad87319d91b5e3637d50afa4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,stkATOM-WETH SLP,0x195b2ed7dfb2bb19c63b8b06677d46934c0c4eea,0x44017598f2af1bd733f9d87b5017b4e7c1b28dde,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,REN-WETH SLP,0x611cde65dea90918c0078ac0400a72b0d25b9bb1,0x408e41876cccdc0f92210600ef50372656052a38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,NFTX-WETH SLP,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,PUNK-WETH SLP,0x0463a06fbc8bf28b3f120cd1bfc59483f099d332,0x269616d549d7e8eaa82dfb17028d0b212d11232a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,LDO-WETH SLP,0xc558f600b34a5f69dd2f0d06cb8a88d829b7420a,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,FTM-WETH SLP,0x0e26a21013f2f8c0362cfae608b4e69a249d5efc,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WBTC-DIGG SLP,0x9a13867048e01c663ce8ce2fe0cdae69ff9f35e3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x798d1be841a82a273720ce31c822c61a67a601c3,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WBTC-BADGER SLP,0x110492b31c59716ac47337e616804e3e3adc0b4a,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x3472a5a71965499acd81997a54bba8d852c6e53d,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,yvBOOST-WETH SLP,0x9461173740d27311b176476fa27e94c681b1ea6b,0x9d409a0a012cfba9b15f6d4b36ac57a46966ab9a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,PREMIA-WETH SLP,0x93e2f3a8277e0360081547d711446e4a1f83546d,0x6399c842dd2be3de30bf99bc7d1bbf6fa3650e70,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,BFC-WETH SLP,0x281df7fc89294c84afa2a21ffee8f6807f9c9226,0x0c7d5ae016f806603cb1782bea29ac69471cab9c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,APW-WETH SLP,0x53162d78dca413d9e28cf62799d17a9e278b60e8,0x4104b135dbc9609fc1a9490e61369036497660c8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,AXS-WETH SLP,0x0c365789dbbb94a29f8720dc465554c587e897db,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,BANK-WETH SLP,0x938625591adb4e865b882377e2c965f9f9b85e34,0x24a6a37576377f63f194caa5f518a60f45b42921,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,DPI-FEI SLP,0x8775ae5e83bc5d926b6277579c2b0d40c7d9b528,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x956f47f50a910163d8bf957cf5846d573e7f87ca,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,CTX-WETH SLP,0x2a93167ed63a31f35ca4788e2eb9fbd9fa6089d0,0x321c2fe4446c7c963dc41dd58879af648838f98d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,SNX-WETH SLP,0xa1d7b2d891e3a1f9ef4bbc5be20630c2feb1c470,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,LON-USDT SLP,0x55d31f68975e446a40a2d02ffa4b0e1bfb233c2f,0x0000000000095413afc295d19edeb1ad7b71c952,0xdac17f958d2ee523a2206206994597c13d831ec7,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,KP3R-WETH SLP,0xaf988aff99d3d0cb870812c325c588d8d8cb7de8,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-ANY SLP,0xec78bd3b23ac867fcc028f2db405a1d9a0a2f712,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf99d58e463a2e07e5692127302c20a191861b4d6,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,DPI-WETH SLP,0x34b13f8cd184f55d0bd4dd1fe6c07d46f245c7ed,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,DYDX-WETH SLP,0xe4ebd836832f1a8a81641111a5b081a2f90b9430,0x92d6c1e31e14520e676a687f0a93788b716beff5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,PENDLE-WETH SLP,0x37922c69b08babcceae735a31235c81f1d1e8e43,0x808507121b80c02388fad14726482e061b8da827,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,USDC-DIVER SLP,0xfe9a776154f30281517d4f06578591911906f4e1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfb782396c9b20e564a64896181c7ac8d8979d5f4,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,OT-aUSDC-29DEC2022-USDC SLP,0x0d8a21f2ea15269b7470c347083ee1f85e6a723b,0x8fcb1783bf4b71a51f702af0c266729c4592204a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,TRU-WETH SLP,0xfceaaf9792139bf714a694f868a215493461446d,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,cvxCRV-CRV SLP,0x33f6ddaea2a8a54062e021873bcaee006cdf4007,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,0xd533a949740bb3306d119cc777fa900ba034cd52,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,OGN-WETH SLP,0x72ea6ca0d47b337f1ea44314d9d90e2a897edaf5,0x8207c1ffc5b6804f6024322ccf34f29c3541ae26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-ICE SLP,0x94b86ca6f7a495930fe7f552eb9e4cbb5ef2b736,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf16e81dce15b08f326220742020379b855b87df9,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,NEAR-WETH SLP,0x6469b34a2a4723163c4902dbbdea728d20693c12,0x85f17cf997934a597031b2e18a9ab6ebd4b9f6a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,bDPI-WETH SLP,0x8d782c5806607e9aafb2ac38c1da3838edf8bd03,0x0309c98b1bffa350bcb3f9fb9780970ca32a5060,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-AMPL SLP,0xcb2286d9471cc185281c4f763d34a962ed212962,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd46ba6d942050d489dbd938a2c909a5d5039a161,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,FLOAT-WETH SLP,0x481ddaf90c59d91f3e480e6793122e62612ca5a9,0xb05097849bca421a3f51b249ba6cca4af4b97cb9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-GLYPH SLP,0x0d9f9c919f1b66a8587a5637b8d1a6a6c5854380,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd70240dd62f4ea9a6a2416e0073d72139489d2aa,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,USDC-OT-cDAI-30DEC2021 SLP,0x2c80d72af9ab0bb9d98f607c817c6f512dd647e6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe55e3b62005a2035d48ac0c41a5a9c799f04892c,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,UNI-WETH SLP,0xdafd66636e2561b0284edde37e42d192f2844d40,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,MANA-WETH SLP,0x1bec4db6c3bc499f3dbf289f5499c30d541fec97,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,BiFi-WETH SLP,0x0bec54c89a7d9f15c4e7faa8d47adedf374462ed,0x2791bfd60d232150bff86b39b7146c0eaaa2ba81,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,OT-aUSDC-30DEC2021-USDC SLP,0x8b758d7fd0fc58fca8caa5e53af2c7da5f5f8de1,0x010a0288af52ed61e32674d82bbc7ddbfa9a1324,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WASABI-WETH SLP,0x8f9ef75cd6e610dd8acf8611c344573032fb9c3d,0x896e145568624a498c5a909187363ae947631503,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,OT-SLP-29DEC2022-USDC SLP,0x72972b21ce425cfd67935e07c68e84300ce3f40f,0x322d6c69048330247165231eb7848a5c80a48878,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-ROOK SLP,0xf13eef1c6485348b9c9fa0d5df2d89accc5b0147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfa5047c9c78b8877af97bdcb85db743fd7313d4a,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-MLN SLP,0x2f8ac927aa94293461c75406e90ec0ccfb2748d9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,PENDLE-OT-SLP-29DEC2022 SLP,0xb124c4e18a282143d362a066736fd60d22393ef4,0x808507121b80c02388fad14726482e061b8da827,0xbf682bd31a615123d28d611b38b0ae3d2b675c2c,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,PIPT-WETH SLP,0x04e02423299c2c56c451ceb125779cfa0f7ac6bc,0x26607ac599266b21d13c7acf7942c7701a8b699c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,XYZ-USDC SLP,0xbbbdb106a806173d1eea1640961533ff3114d69a,0x618679df9efcd19694bb1daa8d00718eacfa2883,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,yyDAI+yUSDC+yUSDT+yTUSD-WETH SLP,0x382c4a5147fd4090f7be3a9ff398f95638f5d39e,0x5dbcf33d8c2e976c6b560249878e6f1491bca25c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,KKO-WETH SLP,0xbe844f05e3eada9453156e3fe5c39891b4245bc6,0x368c5290b13caa10284db58b4ad4f3e9ee8bf4c9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,ICHI-WETH SLP,0x9cd028b1287803250b1e226f0180eb725428d069,0x903bef1736cddf2a537176cf3c64579c3867a881,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-AMP SLP,0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xff20817765cb7f73d4bde2e66e067e58d11095c2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,UMA-WETH SLP,0x001b6450083e531a5a7bf310bd2c1af4247e23d4,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,RAY-WETH SLP,0xd7dbfbf98e1d4ceed14607f93fe2acf537d375da,0x5245c0249e5eeb2a0838266800471fd32adb1089,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-BANANA SLP,0xcfa9a297a406a48d1137172c18de04c944b47ba9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe2311ae37502105b442bbef831e9b53c5d2e9b3b,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,MPH-WETH SLP,0xb2c29e311916a346304f83aa44527092d5bd4f0f,0x8888801af4d980682e47f1a9036e589479e835c5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,WETH-SI SLP,0x30045ad74f4475e82dcdc269952581ecb7cd2bad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd23ac27148af6a2f339bd82d0e3cff380b5093de,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,API3-WETH SLP,0xa8aec03d5cf2824fd984ee249493d6d4d6740e61,0x0b38210ea11411557c13457d4da7dc6ea731b88a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,VSP-WETH SLP,0x132eeb05d5cb6829bd34f552cde0b6b708ef5014,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,OT-cDAI-29DEC2022-USDC SLP,0x4556c4488cc16d5e9552cc1a99a529c1392e4fe9,0x3d4e7f52efafb9e0c70179b688fc3965a75bcfea,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,sushiswap
2020-01-01,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,VRN-WETH SLP,0x88024deacdc2e9eda02a3051377ed635381faa54,0x72377f31e30a405282b522d588aebbea202b4f23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,sushiswap
